serial_number,item_name,room,building,department,entry_date,status,disposal_date,price,is_ewaste,item_age_years,item_category,default_life_years,warranty_years,out_of_warranty,exceeded_life,current_value,estimated_repair_cost,repair_cost_ratio,itad_decision
100019.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100020.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100021.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100022.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100023.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100024.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100025.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100026.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100027.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100028.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100029.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100030.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100031.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100032.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100033.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100034.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100035.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100036.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100037.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100038.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100039.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100040.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100041.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100042.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100043.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100044.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100045.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100046.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100047.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100048.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100049.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100050.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100051.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100052.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100053.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100054.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100055.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100056.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100057.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100058.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100059.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100060.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100061.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
100062.0,"HP LCD Monitor 19"" VGA/DVI #L1940",,Unknown,Unknown,2008-04-07,In,,172.453,0,18.091718001368925,display,7,3,1,1,0.0,43.11325,43.11325,Review for E-Waste
363700001.0,"Netgear Switch 24x 10/100,FS 524",,Unknown,Unknown,2008-04-17,Damage,2/27/2020,99.428952,1,18.06433949349761,network,6,3,1,1,0.0,24.857238,24.857238,Recycle / Dispose
100001.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100002.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100003.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100004.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100005.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100006.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100007.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100008.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100009.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
100010.0,"HP Compaqdx7400 Minitower Intel Core 2Quad processors Q6600,2.4GHZ/1066MHz FSB, Chipset Intel Q33,L2 cache 8MB,RAM 2GB DDR2-Synch DRAM PC2-5300,HD SATA 250GB 7200rpm,Genuine Windows Vista Business 32 bit",,Unknown,Unknown,2008-04-07,In,,709.521,0,18.091718001368925,computer,5,3,1,1,0.0,177.38025,177.38025,Review for E-Waste
320700001.0,"HP LaserJet Printer P2015dn""CB368A""",,Unknown,Unknown,2007-09-25,Damage,5/14/2013,333.77895,1,18.62559890485969,printer,6,2,1,1,0.0,83.4447375,83.4447375,Recycle / Dispose
339300001.0,HP LaserJet Printer 1020,A.Shaheen318,عزيز شاهين,دائرة التاريخ والآثار,2007-12-17,Out,,73.010925,0,18.39835728952772,printer,6,2,1,1,0.0,18.25273125,18.25273125,Review for E-Waste
339500001.0,HITACHI LCD Projector # ED-X22,A.Shaheen318,عزيز شاهين,دائرة التاريخ والآثار,2007-12-15,Out,,758.5201,0,18.403832991101982,display,7,3,1,1,0.0,189.630025,189.630025,Review for E-Waste
339400001.0,HP ScanJet G4010,,Unknown,Unknown,2008-01-08,Damage,12/9/2024,129.30125,1,18.338124572210816,other,6,2,1,1,0.0,32.3253125,32.3253125,Recycle / Dispose
322400001.0,"Dell OptiPlex 745 MT,Intel Core 2 Duo Processor E6600 2.4GHz 1066MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8 Exp,RAM 2GB 667MHZ Non ECC SDram 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16x DVD-/-RWSATA Roxio,128MB ATI Radeon X1300 ""1 DVI/1 TV-out.",,Unknown,Unknown,2007-11-14,Damage,12/1/2020,744.87915,1,18.48870636550308,display,7,3,1,1,0.0,186.2197875,186.2197875,Recycle / Dispose
322400002.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-11-14,Damage,12/1/2020,162.819,1,18.48870636550308,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
321800001.0,"Dell OptiPlex 745 MT,Intel Core 2 Duo Processor E6600 2.4GHz 1066MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8 Exp,RAM 2GB 667MHZ Non ECC SDram 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16x DVD-/-RWSATA Roxio,128MB ATI Radeon X1300 ""1 DVI/1 TV-out.",,Unknown,Unknown,2007-11-21,Damage,2/27/2020,744.87915,1,18.469541409993155,display,7,3,1,1,0.0,186.2197875,186.2197875,Recycle / Dispose
321800002.0,"Dell OptiPlex 745 MT,Intel Core 2 Duo Processor E6600 2.4GHz 1066MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8 Exp,RAM 2GB 667MHZ Non ECC SDram 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16x DVD-/-RWSATA Roxio,128MB ATI Radeon X1300 ""1 DVI/1 TV-out.",Aggad514,عقاد,دائرة الهندسة المعمارية والتخطيط,2007-11-21,Out,,744.87915,0,18.469541409993155,display,7,3,1,1,0.0,186.2197875,186.2197875,Review for E-Waste
321800003.0,"Dell OptiPlex 745 MT,Intel Core 2 Duo Processor E6600 2.4GHz 1066MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8 Exp,RAM 2GB 667MHZ Non ECC SDram 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16x DVD-/-RWSATA Roxio,128MB ATI Radeon X1300 ""1 DVI/1 TV-out.",Aggad518,عقاد,دائرة الهندسة المعمارية والتخطيط,2007-11-21,Out,,744.87915,0,18.469541409993155,display,7,3,1,1,0.0,186.2197875,186.2197875,Review for E-Waste
321800004.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-11-21,Damage,2/27/2020,162.819,1,18.469541409993155,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
321800005.0,"DELL 17"" LCD Monitor DVI # 1708FP",Aggad514,عقاد,دائرة الهندسة المعمارية والتخطيط,2007-11-21,Out,,162.819,0,18.469541409993155,display,7,3,1,1,0.0,40.70475,40.70475,Review for E-Waste
321800006.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-11-21,Damage,9/21/2019,162.819,1,18.469541409993155,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
329600001.0,"HP Compaq NoteBook 6910p,# RH244AV,Intel Core2 Duo T7500,Santa Rosa,2.2GHz/800GHz FSB Mobile Intel 965 Express Chipset,2GB DDR2 RAM 667 2 DIMS, HD 120GB/7200RPM,14.1"" WXGA Display,Windows Vista Business 32/64 UMA,With HP carrying case.",,Unknown,Unknown,2007-11-06,Damage,1/12/2021,1267.9263,1,18.510609171800137,other,6,2,1,1,0.0,316.981575,316.981575,Recycle / Dispose
323000001.0,"Dell OptiPlex 745 MT,Intel Core 2 Duo Processor E6600 2.4GHz 1066MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8 Exp,RAM 2GB 667MHZ Non ECC SDram 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16x DVD-/-RWSATA Roxio,128MB ATI Radeon X1300 ""1 DVI/1 TV-out.",,Unknown,Unknown,2007-11-24,Damage,1/30/2019,744.87915,1,18.46132785763176,display,7,3,1,1,0.0,186.2197875,186.2197875,Recycle / Dispose
323000002.0,"Dell OptiPlex 745 MT,Intel Core 2 Duo Processor E6600 2.4GHz 1066MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8 Exp,RAM 2GB 667MHZ Non ECC SDram 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16x DVD-/-RWSATA Roxio,128MB ATI Radeon X1300 ""1 DVI/1 TV-out.",Bahrain403,البحرين,معهد دراسات المرأة,2007-11-24,Out,,744.87915,0,18.46132785763176,display,7,3,1,1,0.0,186.2197875,186.2197875,Review for E-Waste
323000003.0,"Dell OptiPlex 745 MT,Intel Core 2 Duo Processor E6600 2.4GHz 1066MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8 Exp,RAM 2GB 667MHZ Non ECC SDram 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16x DVD-/-RWSATA Roxio,128MB ATI Radeon X1300 ""1 DVI/1 TV-out.",,البحرين,معهد دراسات المرأة,2007-11-24,Out,,744.87915,0,18.46132785763176,display,7,3,1,1,0.0,186.2197875,186.2197875,Review for E-Waste
323000004.0,"Dell OptiPlex 745 MT,Intel Core 2 Duo Processor E6600 2.4GHz 1066MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8 Exp,RAM 2GB 667MHZ Non ECC SDram 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16x DVD-/-RWSATA Roxio,128MB ATI Radeon X1300 ""1 DVI/1 TV-out.",,Unknown,Unknown,2007-11-24,Damage,1/30/2019,744.87915,1,18.46132785763176,display,7,3,1,1,0.0,186.2197875,186.2197875,Recycle / Dispose
323000005.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-11-24,Damage,8/24/2015,162.819,1,18.46132785763176,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
323000006.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-11-24,Damage,1/30/2019,162.819,1,18.46132785763176,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
323000007.0,"DELL 17"" LCD Monitor DVI # 1708FP",,البحرين,معهد دراسات المرأة,2007-11-24,Out,,162.819,0,18.46132785763176,display,7,3,1,1,0.0,40.70475,40.70475,Review for E-Waste
323000008.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-11-24,Damage,1/30/2019,162.819,1,18.46132785763176,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
335300001.0,"DELL 17"" LCD Monitor DVI # 1708FP",IOL315,معهد الحقوق,معهد الحقوق,2007-12-04,Out,,162.819,0,18.43394934976044,display,7,3,1,1,0.0,40.70475,40.70475,Review for E-Waste
335300002.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-12-04,Damage,10/3/2020,162.819,1,18.43394934976044,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
335300003.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-12-04,Damage,8/1/2017,162.819,1,18.43394934976044,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
335300004.0,"DELL 17"" LCD Monitor DVI # 1708FP",IOL311,معهد الحقوق,معهد الحقوق,2007-12-04,Out,,162.819,0,18.43394934976044,display,7,3,1,1,0.0,40.70475,40.70475,Review for E-Waste
335300005.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-12-04,Damage,6/23/2020,162.819,1,18.43394934976044,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
335300006.0,"DELL 17"" LCD Monitor DVI # 1708FP",IOL313,معهد الحقوق,معهد الحقوق,2007-12-04,Out,,162.819,0,18.43394934976044,display,7,3,1,1,0.0,40.70475,40.70475,Review for E-Waste
335300007.0,"DELL 17"" LCD Monitor DVI # 1708FP",RA10,مبنى مجلس الأمناء,معهد الحقوق,2007-12-04,Out,,162.819,0,18.43394934976044,display,7,3,1,1,0.0,40.70475,40.70475,Review for E-Waste
351300001.0,"HP LaserJet Printer P2015dn""CB368A""",,Unknown,Unknown,2008-02-26,Damage,10/8/2015,332.605325,1,18.203969883641346,printer,6,2,1,1,0.0,83.15133125,83.15133125,Recycle / Dispose
353000001.0,"HP LaserJet Printer P2015dn""CB368A""",Bamieh110,الجريسي,كلية الآداب,2008-02-27,Out,,332.605325,0,18.20123203285421,printer,6,2,1,1,0.0,83.15133125,83.15133125,Review for E-Waste
351900001.0,HP LaserJet Color 3600n,,Unknown,Unknown,2008-02-27,Damage,9/7/2015,496.481375,1,18.20123203285421,other,6,2,1,1,0.0,124.12034375,124.12034375,Recycle / Dispose
311600001.0,"HP Cpmpaq Commercial NoteBook 6510b,# GB874EA#ABV,Intel Core 2 Duo Processor T7500 Santa Rosa,2.2GHz/800GHz FSB,Mobile Intel 965GM Express Chipset,Genuine Windows Vista Busuness 32 bit,with HP carrying case.",IOL323,معهد الحقوق,معهد الحقوق,2007-10-22,Out,,1267.9263,0,18.55167693360712,other,6,2,1,1,0.0,316.981575,316.981575,Review for E-Waste
311600002.0,"HP Cpmpaq Commercial NoteBook 6510b,# GB874EA#ABV,Intel Core 2 Duo Processor T7500 Santa Rosa,2.2GHz/800GHz FSB,Mobile Intel 965GM Express Chipset,Genuine Windows Vista Busuness 32 bit,with HP carrying case.",IOL230/2,معهد الحقوق,معهد الحقوق,2007-10-22,Out,,1267.9263,0,18.55167693360712,other,6,2,1,1,0.0,316.981575,316.981575,Review for E-Waste
311600003.0,"HP Cpmpaq Commercial NoteBook 6510b,# GB874EA#ABV,Intel Core 2 Duo Processor T7500 Santa Rosa,2.2GHz/800GHz FSB,Mobile Intel 965GM Express Chipset,Genuine Windows Vista Busuness 32 bit,with HP carrying case.",IOL230/2,معهد الحقوق,معهد الحقوق,2007-10-22,Out,,1267.9263,0,18.55167693360712,other,6,2,1,1,0.0,316.981575,316.981575,Review for E-Waste
330500001.0,"DELL 17"" LCD Monitor DVI # 1708FP",IOL334,معهد الحقوق,معهد الحقوق,2007-11-14,Out,,162.819,0,18.48870636550308,display,7,3,1,1,0.0,40.70475,40.70475,Review for E-Waste
330500002.0,"DELL 17"" LCD Monitor DVI # 1708FP",,Unknown,Unknown,2007-11-14,Damage,5/6/2019,162.819,1,18.48870636550308,display,7,3,1,1,0.0,40.70475,40.70475,Recycle / Dispose
330500003.0,"Dell OptiPlex 755 MT,Intel Core 2 Duo Processor E6750 2.66GHz 1333MHz FSB,4MB L2 cache,Chipset Intel Q965 ICH8Exp,RAM 2GB 677MHz Non ECC SDRAM 2DIMM,HD 160GB 7200rpm 3GB/s SATA,16xDVD+/-RW SATA Roxio,128MB ATI Radeon X1300 ""1DVI/1 TV-out",,Unknown,Unknown,2007-11-14,Damage,6/20/2020,744.87915,1,18.48870636550308,display,7,3,1,1,0.0,186.2197875,186.2197875,Recycle / Dispose
